1101(依據110/10/15在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21
代碼,學年度,學期,學院代碼,學院,單位代碼,校區,單位,學制代碼,學制班別,班次,學籍分組,年級,正式學籍之在學學生總人數男,正式學籍之在學學生總人數女,轉學生男,轉學生女,補充說明,各學制,女,男,總計
1153,110,1,67,文學院,526,校本部,法國語文學系,m1,碩士班,,,3,0,2,0,0,,,,,
1153,110,1,67,文學院,526,校本部,法國語文學系,m1,碩士班,,,4,2,2,0,0,,,,,
1153,110,1,67,文學院,526,校本部,法國語文學系,m1,碩士班,,,5,2,1,0,0,,,,,
1153,110,1,67,文學院,526,校本部,法國語文學系,m1,碩士班,,,6,0,0,0,0,,,,,
1152,110,1,67,文學院,526,校本部,法國語文學系,u1,學士班,,,1,12,31,0,0,,,,,
1152,110,1,67,文學院,526,校本部,法國語文學系,u1,學士班,,,2,12,41,1,1,,,,,
1152,110,1,67,文學院,526,校本部,法國語文學系,u1,學士班,,,3,8,42,0,0,,,,,
1152,110,1,67,文學院,526,校本部,法國語文學系,u1,學士班,,,4,10,38,0,1,,,,,
1152,110,1,67,文學院,526,校本部,法國語文學系,u1,學士班,,,5,2,13,0,0,,,,,
1152,110,1,67,文學院,526,校本部,法國語文學系,u1,學士班,,,6,2,0,0,0,,,,,
1152,110,1,67,文學院,526,校本部,法國語文學系,u1,學士班,,,7,0,0,0,0,,,,,
1152,110,1,67,文學院,526,校本部,法國語文學系,u1,學士班,,,8,0,0,0,0,,,,,
1151,110,1,67,文學院,525,校本部,英美語文學系,m1,碩士班,,,1,6,8,0,0,,,,,
1151,110,1,67,文學院,525,校本部,英美語文學系,m1,碩士班,,,2,2,7,0,0,,,,,
1151,110,1,67,文學院,525,校本部,英美語文學系,m1,碩士班,,,3,2,7,0,0,,,,,
1151,110,1,67,文學院,525,校本部,英美語文學系,m1,碩士班,,,4,2,6,0,0,,,,,
1151,110,1,67,文學院,525,校本部,英美語文學系,m1,碩士班,,,5,1,0,0,0,,,,,
1151,110,1,67,文學院,525,校本部,英美語文學系,m1,碩士班,,,6,0,0,0,0,,,,,
1150,110,1,67,文學院,525,校本部,英美語文學系,u1,學士班,,,1,13,33,0,0,,,,,
1150,110,1,67,文學院,525,校本部,英美語文學系,u1,學士班,,,2,15,31,0,3,,,,,
1150,110,1,67,文學院,525,校本部,英美語文學系,u1,學士班,,,3,13,39,0,0,,,,,
1150,110,1,67,文學院,525,校本部,英美語文學系,u1,學士班,,,4,11,44,0,0,,,,,
1150,110,1,67,文學院,525,校本部,英美語文學系,u1,學士班,,,5,1,2,0,0,,,,,
1150,110,1,67,文學院,525,校本部,英美語文學系,u1,學士班,,,6,0,0,0,0,,,,,
1150,110,1,67,文學院,525,校本部,英美語文學系,u1,學士班,,,7,0,0,0,0,,,,,
1150,110,1,67,文學院,525,校本部,英美語文學系,u1,學士班,,,8,0,0,0,0,,,,,
1154,110,1,67,文學院,527,校本部,哲學研究所,d1,博士班,,,1,4,2,0,0,,,,,
1154,110,1,67,文學院,527,校本部,哲學研究所,d1,博士班,,,2,2,1,0,0,,,,,
1154,110,1,67,文學院,527,校本部,哲學研究所,d1,博士班,,,3,1,0,0,0,,,,,
1154,110,1,67,文學院,527,校本部,哲學研究所,d1,博士班,,,4,1,0,0,0,,,,,
1154,110,1,67,文學院,527,校本部,哲學研究所,d1,博士班,,,5,3,0,0,0,,,,,
1154,110,1,67,文學院,527,校本部,哲學研究所,d1,博士班,,,6,1,2,0,0,,,,,
1154,110,1,67,文學院,527,校本部,哲學研究所,d1,博士班,,,7,2,5,0,0,,,,,
1154,110,1,67,文學院,527,校本部,哲學研究所,d1,博士班,,,8,1,2,0,0,,,,,
1154,110,1,67,文學院,527,校本部,哲學研究所,d1,博士班,,,9,0,0,0,0,,,,,
1156,110,1,67,文學院,527,校本部,哲學研究所,m2,碩士在職專班,,,1,6,12,0,0,,,,,
1156,110,1,67,文學院,527,校本部,哲學研究所,m2,碩士在職專班,,,2,8,8,0,0,,,,,
1156,110,1,67,文學院,527,校本部,哲學研究所,m2,碩士在職專班,,,3,5,7,0,0,,,,,
1156,110,1,67,文學院,527,校本部,哲學研究所,m2,碩士在職專班,,,4,1,0,0,0,,,,,
1156,110,1,67,文學院,527,校本部,哲學研究所,m2,碩士在職專班,,,5,2,0,0,0,,,,,
1156,110,1,67,文學院,527,校本部,哲學研究所,m2,碩士在職專班,,,6,0,0,0,0,,,,,
1155,110,1,67,文學院,527,校本部,哲學研究所,m1,碩士班,,,1,4,0,0,0,,,,,
1155,110,1,67,文學院,527,校本部,哲學研究所,m1,碩士班,,,2,1,2,0,0,,,,,
1155,110,1,67,文學院,527,校本部,哲學研究所,m1,碩士班,,,3,3,3,0,0,,,,,
1155,110,1,67,文學院,527,校本部,哲學研究所,m1,碩士班,,,4,2,1,0,0,,,,,
1155,110,1,67,文學院,527,校本部,哲學研究所,m1,碩士班,,,5,1,2,0,0,,,,,
1155,110,1,67,文學院,527,校本部,哲學研究所,m1,碩士班,,,6,0,0,0,0,,,,,
1161,110,1,67,文學院,530,校本部,學習與教學研究所,d1,博士班,,,1,1,3,0,0,,,,,
1161,110,1,67,文學院,530,校本部,學習與教學研究所,d1,博士班,,,2,0,3,0,0,,,,,
1161,110,1,67,文學院,530,校本部,學習與教學研究所,d1,博士班,,,3,0,2,0,0,,,,,
1161,110,1,67,文學院,530,校本部,學習與教學研究所,d1,博士班,,,4,0,3,0,0,,,,,
1161,110,1,67,文學院,530,校本部,學習與教學研究所,d1,博士班,,,5,0,5,0,0,,,,,
1161,110,1,67,文學院,530,校本部,學習與教學研究所,d1,博士班,,,6,1,0,0,0,,,,,
1161,110,1,67,文學院,530,校本部,學習與教學研究所,d1,博士班,,,7,1,0,0,0,,,,,
1161,110,1,67,文學院,530,校本部,學習與教學研究所,d1,博士班,,,8,0,0,0,0,,,,,
1161,110,1,67,文學院,530,校本部,學習與教學研究所,d1,博士班,,,9,0,0,0,0,,,,,
1160,110,1,67,文學院,530,校本部,學習與教學研究所,m1,碩士班,,,1,3,5,0,0,,,,,
1160,110,1,67,文學院,530,校本部,學習與教學研究所,m1,碩士班,,,2,1,10,0,0,,,,,
1160,110,1,67,文學院,530,校本部,學習與教學研究所,m1,碩士班,,,3,1,4,0,0,,,,,
1160,110,1,67,文學院,530,校本部,學習與教學研究所,m1,碩士班,,,4,3,3,0,0,,,,,
1160,110,1,67,文學院,530,校本部,學習與教學研究所,m1,碩士班,,,5,0,1,0,0,,,,,
1160,110,1,67,文學院,530,校本部,學習與教學研究所,m1,碩士班,,,6,0,0,0,0,,,,,
1158,110,1,67,文學院,528,校本部,歷史研究所,m2,碩士在職專班,,,1,9,3,0,0,,,,,
1158,110,1,67,文學院,528,校本部,歷史研究所,m2,碩士在職專班,,,2,6,3,0,0,,,,,
1158,110,1,67,文學院,528,校本部,歷史研究所,m2,碩士在職專班,,,3,5,9,0,0,,,,,
1158,110,1,67,文學院,528,校本部,歷史研究所,m2,碩士在職專班,,,4,0,2,0,0,,,,,
1158,110,1,67,文學院,528,校本部,歷史研究所,m2,碩士在職專班,,,5,1,4,0,0,,,,,
1158,110,1,67,文學院,528,校本部,歷史研究所,m2,碩士在職專班,,,6,1,2,0,0,,,,,
1158,110,1,67,文學院,528,校本部,歷史研究所,m2,碩士在職專班,,,7,0,0,0,0,,,,,
1157,110,1,67,文學院,528,校本部,歷史研究所,m1,碩士班,,,1,8,5,0,0,,,,,
1157,110,1,67,文學院,528,校本部,歷史研究所,m1,碩士班,,,2,9,2,0,0,,,,,
1157,110,1,67,文學院,528,校本部,歷史研究所,m1,碩士班,,,3,6,0,0,0,,,,,
1157,110,1,67,文學院,528,校本部,歷史研究所,m1,碩士班,,,4,3,3,0,0,,,,,
1157,110,1,67,文學院,528,校本部,歷史研究所,m1,碩士班,,,5,0,1,0,0,,,,,
1157,110,1,67,文學院,528,校本部,歷史研究所,m1,碩士班,,,6,0,0,0,0,,,,,
1159,110,1,67,文學院,529,校本部,藝術學研究所,m1,碩士班,,,1,2,7,0,0,,,,,
1159,110,1,67,文學院,529,校本部,藝術學研究所,m1,碩士班,,,2,1,6,0,0,,,,,
1159,110,1,67,文學院,529,校本部,藝術學研究所,m1,碩士班,,,3,0,6,0,0,,,,,
1159,110,1,67,文學院,529,校本部,藝術學研究所,m1,碩士班,,,4,4,4,0,0,,,,,
1159,110,1,67,文學院,529,校本部,藝術學研究所,m1,碩士班,,,5,0,0,0,0,,,,,
1159,110,1,67,文學院,529,校本部,藝術學研究所,m1,碩士班,,,6,0,0,0,0,,,,,
1178,110,1,694,生醫理工學院,537,校本部,生命科學系,d1,博士班,,,1,4,4,0,0,,,,,
1178,110,1,694,生醫理工學院,537,校本部,生命科學系,d1,博士班,,,2,2,1,0,0,,,,,
1178,110,1,694,生醫理工學院,537,校本部,生命科學系,d1,博士班,,,3,2,4,0,0,,,,,
1178,110,1,694,生醫理工學院,537,校本部,生命科學系,d1,博士班,,,4,3,2,0,0,,,,,
1178,110,1,694,生醫理工學院,537,校本部,生命科學系,d1,博士班,,,5,1,1,0,0,,,,,
1178,110,1,694,生醫理工學院,537,校本部,生命科學系,d1,博士班,,,6,2,1,0,0,,,,,
1178,110,1,694,生醫理工學院,537,校本部,生命科學系,d1,博士班,,,7,1,0,0,0,,,,,
1178,110,1,694,生醫理工學院,537,校本部,生命科學系,d1,博士班,,,8,0,1,0,0,,,,,
1178,110,1,694,生醫理工學院,537,校本部,生命科學系,d1,博士班,,,9,0,0,0,0,,,,,
1179,110,1,694,生醫理工學院,537,校本部,生命科學系,m1,碩士班,,,1,12,19,0,0,,,,,
1179,110,1,694,生醫理工學院,537,校本部,生命科學系,m1,碩士班,,,2,9,10,0,0,,,,,
1179,110,1,694,生醫理工學院,537,校本部,生命科學系,m1,碩士班,,,3,5,7,0,0,,,,,
1179,110,1,694,生醫理工學院,537,校本部,生命科學系,m1,碩士班,,,4,2,2,0,0,,,,,
1179,110,1,694,生醫理工學院,537,校本部,生命科學系,m1,碩士班,,,5,0,0,0,0,,,,,
1179,110,1,694,生醫理工學院,537,校本部,生命科學系,m1,碩士班,,,6,0,0,0,0,,,,,
1177,110,1,694,生醫理工學院,537,校本部,生命科學系,u1,學士班,,,1,21,24,0,0,,,,,
1177,110,1,694,生醫理工學院,537,校本部,生命科學系,u1,學士班,,,2,22,16,0,0,,,,,
1177,110,1,694,生醫理工學院,537,校本部,生命科學系,u1,學士班,,,3,20,13,0,0,,,,,
1177,110,1,694,生醫理工學院,537,校本部,生命科學系,u1,學士班,,,4,15,12,0,0,,,,,
1177,110,1,694,生醫理工學院,537,校本部,生命科學系,u1,學士班,,,5,2,2,0,0,,,,,
1177,110,1,694,生醫理工學院,537,校本部,生命科學系,u1,學士班,,,6,0,1,0,0,,,,,
1177,110,1,694,生醫理工學院,537,校本部,生命科學系,u1,學士班,,,7,0,0,0,0,,,,,
1177,110,1,694,生醫理工學院,537,校本部,生命科學系,u1,學士班,,,8,0,0,0,0,,,,,
10239,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,,3,1,0,0,0,,,,,
10239,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,,4,1,2,0,0,,,,,
10239,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,,5,0,1,0,0,,,,,
10239,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,,6,0,1,0,0,,,,,
10239,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,,7,0,0,0,0,,,,,
10239,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,,8,0,0,0,0,,,,,
10239,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,,9,0,0,0,0,,,,,
14742,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,一般組,1,1,2,0,0,,,,,
14742,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,一般組,2,1,0,0,0,,,,,
14742,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,一般組,3,1,0,0,0,,,,,
14743,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,產業組,1,0,0,0,0,,,,,
14743,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,產業組,2,0,1,0,0,,,,,
14743,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,生物醫學工程博士班,產業組,3,0,0,0,0,,,,,
10240,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,系統生物與生物資訊博士班,,1,2,1,0,0,,,,,
10240,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,系統生物與生物資訊博士班,,2,1,2,0,0,,,,,
10240,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,系統生物與生物資訊博士班,,3,2,1,0,0,,,,,
10240,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,系統生物與生物資訊博士班,,4,1,1,0,0,,,,,
10240,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,系統生物與生物資訊博士班,,5,0,2,0,0,,,,,
10240,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,系統生物與生物資訊博士班,,6,4,1,0,0,,,,,
10240,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,系統生物與生物資訊博士班,,7,1,0,0,0,,,,,
10240,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,系統生物與生物資訊博士班,,8,0,0,0,0,,,,,
10240,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,系統生物與生物資訊博士班,,9,0,0,0,0,,,,,
10241,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,跨領域轉譯醫學博士班,,1,4,2,0,0,,,,,
10241,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,跨領域轉譯醫學博士班,,2,5,1,0,0,,,,,
10241,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,跨領域轉譯醫學博士班,,3,1,1,0,0,,,,,
10241,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,跨領域轉譯醫學博士班,,4,4,2,0,0,,,,,
10241,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,跨領域轉譯醫學博士班,,5,3,0,0,0,,,,,
10241,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,跨領域轉譯醫學博士班,,6,3,0,0,0,,,,,
10241,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,跨領域轉譯醫學博士班,,7,1,1,0,0,,,,,
10241,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,跨領域轉譯醫學博士班,,8,0,0,0,0,,,,,
10241,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,d1,博士班,跨領域轉譯醫學博士班,,9,0,0,0,0,,,,,
10237,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,生物醫學工程碩士班,,1,10,6,0,0,,,,,
10237,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,生物醫學工程碩士班,,2,15,10,0,0,,,,,
10237,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,生物醫學工程碩士班,,3,3,1,0,0,,,,,
10237,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,生物醫學工程碩士班,,4,1,0,0,0,,,,,
10237,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,生物醫學工程碩士班,,5,1,0,0,0,,,,,
10237,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,生物醫學工程碩士班,,6,0,0,0,0,,,,,
10238,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,系統生物與生物資訊碩士班,,1,6,4,0,0,,,,,
10238,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,系統生物與生物資訊碩士班,,2,8,3,0,0,,,,,
10238,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,系統生物與生物資訊碩士班,,3,2,3,0,0,,,,,
10238,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,系統生物與生物資訊碩士班,,4,1,0,0,0,,,,,
10238,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,系統生物與生物資訊碩士班,,5,0,0,0,0,,,,,
10238,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,m1,碩士班,系統生物與生物資訊碩士班,,6,0,0,0,0,,,,,
10236,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,u1,學士班,,,1,21,11,0,0,,,,,
10236,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,u1,學士班,,,2,12,12,1,1,,,,,
10236,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,u1,學士班,,,3,7,12,0,0,,,,,
10236,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,u1,學士班,,,4,8,11,0,0,,,,,
10236,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,u1,學士班,,,5,1,0,0,0,,,,,
10236,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,u1,學士班,,,6,0,0,0,0,,,,,
10236,110,1,694,生醫理工學院,5792,校本部,生醫科學與工程學系,u1,學士班,,,7,0,0,0,0,,,,,
14767,110,1,694,生醫理工學院,6588,校本部,跨領域神經科學國際研究生博士學位學程,d1,博士班,,,1,1,1,0,0,,,,,
14767,110,1,694,生醫理工學院,6588,校本部,跨領域神經科學國際研究生博士學位學程,d1,博士班,,,2,1,1,0,0,,,,,
14767,110,1,694,生醫理工學院,6588,校本部,跨領域神經科學國際研究生博士學位學程,d1,博士班,,,3,1,0,0,0,,,,,
9808,110,1,694,生醫理工學院,5557,校本部,跨領域神經科學博士學位學程(台灣聯合大學系統),d1,博士班,,,1,0,1,0,0,,,,,
9808,110,1,694,生醫理工學院,5557,校本部,跨領域神經科學博士學位學程(台灣聯合大學系統),d1,博士班,,,2,0,0,0,0,,,,,
9808,110,1,694,生醫理工學院,5557,校本部,跨領域神經科學博士學位學程(台灣聯合大學系統),d1,博士班,,,3,0,0,0,0,,,,,
9808,110,1,694,生醫理工學院,5557,校本部,跨領域神經科學博士學位學程(台灣聯合大學系統),d1,博士班,,,4,0,0,0,0,,,,,
9808,110,1,694,生醫理工學院,5557,校本部,跨領域神經科學博士學位學程(台灣聯合大學系統),d1,博士班,,,5,0,0,0,0,,,,,
9808,110,1,694,生醫理工學院,5557,校本部,跨領域神經科學博士學位學程(台灣聯合大學系統),d1,博士班,,,6,0,1,0,0,,,,,
9808,110,1,694,生醫理工學院,5557,校本部,跨領域神經科學博士學位學程(台灣聯合大學系統),d1,博士班,,,7,0,0,0,0,,,,,
9808,110,1,694,生醫理工學院,5557,校本部,跨領域神經科學博士學位學程(台灣聯合大學系統),d1,博士班,,,8,0,0,0,0,,,,,
8497,110,1,694,生醫理工學院,538,校本部,認知神經科學研究所,d1,博士班,,,1,3,2,0,0,,,,,
8497,110,1,694,生醫理工學院,538,校本部,認知神經科學研究所,d1,博士班,,,2,1,0,0,0,,,,,
8497,110,1,694,生醫理工學院,538,校本部,認知神經科學研究所,d1,博士班,,,3,0,0,0,0,,,,,
8497,110,1,694,生醫理工學院,538,校本部,認知神經科學研究所,d1,博士班,,,4,2,2,0,0,,,,,
8497,110,1,694,生醫理工學院,538,校本部,認知神經科學研究所,d1,博士班,,,5,3,0,0,0,,,,,
